,exp,sub_id,segment_seconds,path,activation_arr,valence_arr,segment_id,valence,arousal,emotion
712,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1395.npy,{4|6|6|5|5},{5|6|6|5|6},1395,2,1,0.0;0.4;0.6
713,personal,1830001,5.0,/z/lancelcy/R21/mfbs/1396.npy,{5|7|7|6|1|8},{5|5|5|5|1|8},1396,1,2,0.16666666666666666;0.6666666666666666;0.16666666666666666
714,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1397.npy,{4|5|5|5|5},{4|5|6|6|5},1397,1,1,0.2;0.4;0.4
715,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1398.npy,{4|6|6|5|4},{5|6|5|5|6},1398,1,0,0.0;0.6;0.4
716,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1399.npy,{5|7|7|7|7},{5|5|5|4|6},1399,1,2,0.2;0.6;0.2
717,personal,1830001,10.0,/z/lancelcy/R21/mfbs/1400.npy,{7|4|6|7|5|7},{7|6|6|6|6|8},1400,2,2,0.0;0.0;1.0
718,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1401.npy,{6|4|6|6|6|6},{6|6|6|7|5|6},1401,2,2,0.0;0.16666666666666666;0.8333333333333334
719,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1403.npy,{7|5|7|7|6|6},{7|6|7|6|4|8},1403,2,2,0.16666666666666666;0.0;0.8333333333333334
720,personal,1830001,11.0,/z/lancelcy/R21/mfbs/1404.npy,{4|6|7|5|7},{5|4|6|2|8},1404,0,2,0.4;0.2;0.4
721,personal,1830001,5.0,/z/lancelcy/R21/mfbs/1405.npy,{5|7|6|7|6},{6|6|7|6|8},1405,2,2,0.0;0.0;1.0
722,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1406.npy,{5|4|5|6|6|7},{6|5|5|5|5|6},1406,1,2,0.0;0.6666666666666666;0.3333333333333333
723,personal,1830001,12.0,/z/lancelcy/R21/mfbs/1409.npy,{4|6|7|6|5},{5|5|5|6|6},1409,1,2,0.0;0.6;0.4
724,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1410.npy,{5|6|7|6|6},{6|7|7|6|7},1410,2,2,0.0;0.0;1.0
725,personal,1830001,10.0,/z/lancelcy/R21/mfbs/1411.npy,{5|6|7|5|6},{6|5|6|5|8},1411,2,2,0.0;0.4;0.6
726,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1412.npy,{6|5|6|7|6|6},{5|6|4|5|6|7},1412,2,2,0.16666666666666666;0.3333333333333333;0.5
727,personal,1830001,10.0,/z/lancelcy/R21/mfbs/1413.npy,{5|6|7|7|5},{6|5|6|6|7},1413,2,2,0.0;0.2;0.8
728,personal,1830001,11.0,/z/lancelcy/R21/mfbs/1415.npy,{4|5|6|5|5},{5|4|5|4|6},1415,0,1,0.4;0.4;0.2
729,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1416.npy,{4|4|6|7|6|7},{5|5|4|4|5|5},1416,1,2,0.3333333333333333;0.6666666666666666;0.0
730,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1419.npy,{4|6|6|5|4},{5|5|6|5|5},1419,1,0,0.0;0.8;0.2
731,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1421.npy,{4|6|6|5|5},{5|6|6|6|7},1421,2,1,0.0;0.2;0.8
732,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1422.npy,{5|4|4|6|4|6},{5|6|5|5|6|6},1422,1,0,0.0;0.5;0.5
733,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1423.npy,{6|4|5|6|5|5},{7|5|5|5|6|5},1423,1,1,0.0;0.6666666666666666;0.3333333333333333
734,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1425.npy,{4|4|5|4|5},{4|4|6|5|5},1425,0,0,0.4;0.4;0.2
735,personal,1830001,5.0,/z/lancelcy/R21/mfbs/1426.npy,{4|3|5|4|6|6|4|6},{5|5|5|5|4|5|5|5},1426,1,0,0.125;0.875;0.0
736,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1427.npy,{1|6|6|6|6},{7|6|6|7|7},1427,2,2,0.0;0.0;1.0
737,personal,1830001,16.0,/z/lancelcy/R21/mfbs/1428.npy,{7|5|6|7|7|6},{7|6|5|6|6|7},1428,2,2,0.0;0.16666666666666666;0.8333333333333334
738,personal,1830001,7.0,/z/lancelcy/R21/mfbs/1429.npy,{7|5|7|6|7|7|6|7},{8|7|7|6|7|7|6|8},1429,2,2,0.0;0.0;1.0
739,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1430.npy,{4|7|7|5|7},{5|6|6|6|6},1430,2,2,0.0;0.2;0.8
740,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1431.npy,{4|6|6|6|6},{5|6|6|6|7},1431,2,2,0.0;0.2;0.8
741,personal,1830001,9.0,/z/lancelcy/R21/mfbs/1435.npy,{5|4|6|7|5|6},{5|5|5|6|5|7},1435,1,2,0.0;0.6666666666666666;0.3333333333333333
742,personal,1830001,7.0,/z/lancelcy/R21/mfbs/1438.npy,{6|5|6|6|6|5},{5|5|5|5|5|6},1438,1,2,0.0;0.8333333333333334;0.16666666666666666
743,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1439.npy,{7|5|6|6|6|7|7|9},{7|6|6|6|6|6|7|9},1439,2,2,0.0;0.0;1.0
744,personal,1830001,7.0,/z/lancelcy/R21/mfbs/1441.npy,{4|5|6|5|5},{6|6|5|5|5},1441,1,1,0.0;0.6;0.4
745,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1444.npy,{8|4|6|6|6|7},{6|5|5|6|6|8},1444,2,2,0.0;0.3333333333333333;0.6666666666666666
746,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1445.npy,{6|5|6|6|7|7|6|6|6},{6|7|6|6|6|6|7|7|7},1445,2,2,0.0;0.0;1.0
747,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1446.npy,{8|7|6|7|7|7|7|7|7},{7|7|6|6|7|7|8|6|8},1446,2,2,0.0;0.0;1.0
748,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1447.npy,{6|4|6|6|6|7},{6|5|4|6|6|6},1447,2,2,0.16666666666666666;0.16666666666666666;0.6666666666666666
749,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1448.npy,{6|4|6|7|6|6},{6|6|7|7|7|8},1448,2,2,0.0;0.0;1.0
750,personal,1830001,14.0,/z/lancelcy/R21/mfbs/1450.npy,{6|6|4|6|6|5|5|6|7|7|7|6|6|5},{7|7|5|5|6|7|7|7|5|6|6|5|6|9},1450,2,2,0.0;0.2857142857142857;0.7142857142857143
751,personal,1830001,14.0,/z/lancelcy/R21/mfbs/1452.npy,{5|5|4|6|5|4},{7|7|6|7|7|6},1452,2,1,0.0;0.0;1.0
752,personal,1830001,7.0,/z/lancelcy/R21/mfbs/1453.npy,{3|6|5|3|5|4|4|4|4|4|4|6|6|5|4|4|3},{6|6|5|5|6|6|6|6|6|6|6|6|6|6|6|7|7},1453,2,0,0.0;0.11764705882352941;0.8823529411764706
753,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1457.npy,{3|4|5|6|6|5|4},{5|4|4|4|4|5|5},1457,0,0,0.5714285714285714;0.42857142857142855;0.0
754,personal,1830001,5.0,/z/lancelcy/R21/mfbs/1460.npy,{6|6|4|6|6|5|7|6|6|5|5|5},{5|5|5|5|5|5|5|5|5|5|5|5},1460,1,2,0.0;1.0;0.0
755,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1463.npy,{4|6|6|5|5},{5|4|5|3|5},1463,1,1,0.4;0.6;0.0
756,personal,1830001,8.0,/z/lancelcy/R21/mfbs/1465.npy,{5|7|7|7|7},{5|5|5|5|6},1465,1,2,0.0;0.8;0.2
757,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1466.npy,{6|2|4|4|5|5},{5|4|4|5|5|5},1466,1,0,0.3333333333333333;0.6666666666666666;0.0
758,personal,1830001,10.0,/z/lancelcy/R21/mfbs/1467.npy,{4|5|6|5|7},{5|4|3|4|5},1467,0,1,0.6;0.4;0.0
759,personal,1830001,19.0,/z/lancelcy/R21/mfbs/1468.npy,{6|4|5|5|6|6|6|6},{6|5|4|4|4|3|3|5},1468,0,2,0.625;0.25;0.125
760,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1469.npy,{7|5|7|7|6|7},{6|5|6|5|5|7},1469,1,2,0.0;0.5;0.5
761,personal,1830001,5.0,/z/lancelcy/R21/mfbs/1470.npy,{4|6|7|6|8},{5|6|5|6|8},1470,2,2,0.0;0.4;0.6
762,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1471.npy,{5|7|6|7|7},{6|7|7|6|7},1471,2,2,0.0;0.0;1.0
763,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1475.npy,{3|4|6|3|4},{5|4|4|3|4},1475,0,0,0.8;0.2;0.0
764,personal,1830001,15.0,/z/lancelcy/R21/mfbs/1489.npy,{4|6|7|6|6},{5|6|5|5|7},1489,1,2,0.0;0.6;0.4
765,personal,1830001,15.0,/z/lancelcy/R21/mfbs/1490.npy,{5|6|6|6|7|7|5},{5|5|5|6|5|6|5},1490,1,2,0.0;0.7142857142857143;0.2857142857142857
766,personal,1830001,15.0,/z/lancelcy/R21/mfbs/1491.npy,{6|6|7|7},{5|5|5|8},1491,1,2,0.0;0.75;0.25
767,personal,1830001,14.0,/z/lancelcy/R21/mfbs/1492.npy,{4|7|6|6|5},{5|6|5|5|7},1492,1,2,0.0;0.6;0.4
768,personal,1830001,11.0,/z/lancelcy/R21/mfbs/1504.npy,{6|4|6},{4|5|7},1504,0,2,0.3333333333333333;0.3333333333333333;0.3333333333333333
769,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1505.npy,{6|6|4},{4|5|5},1505,1,2,0.3333333333333333;0.6666666666666666;0.0
770,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1507.npy,{6|5|5|7|5},{6|5|6|5|5},1507,1,1,0.0;0.6;0.4
771,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1508.npy,{6|6|5|4},{5|5|6|5},1508,1,2,0.0;0.75;0.25
772,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1511.npy,{4|5|6|5|7},{5|6|6|6|8},1511,2,1,0.0;0.2;0.8
773,personal,1830001,13.0,/z/lancelcy/R21/mfbs/1513.npy,{4|5|7|7|6},{6|6|6|5|7},1513,2,2,0.0;0.2;0.8
774,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1519.npy,{4|4|1|3|4|4|4|3|3|2},{5|4|4|3|3|5|5|4|4|4},1519,0,0,0.7;0.3;0.0
775,personal,1830001,15.0,/z/lancelcy/R21/mfbs/1520.npy,{5|6|5|6|6|6|5},{5|5|6|6|5|6|5},1520,1,2,0.0;0.5714285714285714;0.42857142857142855
776,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1522.npy,{4|5|6|5|5},{6|5|5|6|5},1522,1,1,0.0;0.6;0.4
777,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1523.npy,{4|5|5|4|5},{6|6|6|5|5},1523,2,1,0.0;0.4;0.6
778,personal,1830001,8.0,/z/lancelcy/R21/mfbs/1526.npy,{3|5|6|4|6},{5|4|5|3|5},1526,1,0,0.4;0.6;0.0
779,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1528.npy,{5|3|5|5|6|6|5|4|5},{5|5|5|4|5|5|5|5|4},1528,1,1,0.2222222222222222;0.7777777777777778;0.0
780,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1533.npy,{7|4|5|6|6|7},{6|6|5|6|6|7},1533,2,2,0.0;0.16666666666666666;0.8333333333333334
781,personal,1830001,10.0,/z/lancelcy/R21/mfbs/1534.npy,{6|5|6|6|7|6|6|7},{6|7|6|6|6|7|6|7},1534,2,2,0.0;0.0;1.0
782,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1535.npy,{5|5|6|5|6},{6|7|6|6|7},1535,2,1,0.0;0.0;1.0
783,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1536.npy,{6|5|6|6|7|6|6|6|6},{6|5|6|6|6|7|6|6|7},1536,2,2,0.0;0.1111111111111111;0.8888888888888888
784,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1538.npy,{5|1|5|5|4|3},{4|4|4|5|5|4},1538,0,0,0.6666666666666666;0.3333333333333333;0.0
785,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1539.npy,{2|3|3|3|3},{5|3|4|3|2},1539,0,0,0.8;0.2;0.0
786,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1542.npy,{3|3|4|3|5|4},{5|5|5|4|5|5},1542,1,0,0.16666666666666666;0.8333333333333334;0.0
787,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1543.npy,{3|5|5|5|4},{5|5|5|5|5},1543,1,1,0.0;1.0;0.0
788,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1550.npy,{3|5|4|4|3},{6|5|6|5|6},1550,2,0,0.0;0.4;0.6
789,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1551.npy,{4|5|6|5|6},{6|7|6|6|7},1551,2,1,0.0;0.0;1.0
790,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1552.npy,{5|6|7|7|6},{6|5|5|6|6},1552,2,2,0.0;0.4;0.6
791,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1554.npy,{3|5|4|2|5},{5|5|6|5|5},1554,1,0,0.0;0.8;0.2
792,personal,1830001,13.0,/z/lancelcy/R21/mfbs/1555.npy,{5|7|7|7|5},{5|5|5|7|5},1555,1,2,0.0;0.8;0.2
793,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1556.npy,{5|7|6|6|7},{5|5|4|4|6},1556,0,2,0.4;0.4;0.2
794,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1557.npy,{6|5|7|7|6|6},{5|5|6|5|6|6},1557,1,2,0.0;0.5;0.5
795,personal,1830001,8.0,/z/lancelcy/R21/mfbs/1561.npy,{6|5|6|7|5|7},{6|6|5|6|6|5},1561,2,2,0.0;0.3333333333333333;0.6666666666666666
796,personal,1830001,15.0,/z/lancelcy/R21/mfbs/1563.npy,{7|4|6|7|7|6},{6|7|6|6|6|7},1563,2,2,0.0;0.0;1.0
797,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1565.npy,{5|3|6|6|5|6},{6|5|7|6|7|6},1565,2,2,0.0;0.16666666666666666;0.8333333333333334
798,personal,1830001,16.0,/z/lancelcy/R21/mfbs/1574.npy,{6|7|6|7|7|7|8|6},{5|4|4|5|5|5|6|7},1574,1,2,0.25;0.5;0.25
799,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1578.npy,{4|5|4|5|5},{6|4|7|6|5},1578,2,1,0.2;0.2;0.6
800,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1579.npy,{5|5|4|5|4|4|4|4|6|5|6|6},{7|5|7|5|7|6|6|7|7|6|7|7},1579,2,0,0.0;0.16666666666666666;0.8333333333333334
801,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1580.npy,{3|6|6|6|5},{6|8|7|6|7},1580,2,2,0.0;0.0;1.0
802,personal,1830001,11.0,/z/lancelcy/R21/mfbs/1581.npy,{4|3|4|5|5|4},{4|4|4|4|3|5},1581,0,0,0.8333333333333334;0.16666666666666666;0.0
803,personal,1830001,7.0,/z/lancelcy/R21/mfbs/1582.npy,{3|4|4|4|3},{5|4|6|4|5},1582,0,0,0.4;0.4;0.2
804,personal,1830001,5.0,/z/lancelcy/R21/mfbs/1583.npy,{3|4|4|4|3},{4|3|4|4|4},1583,0,0,1.0;0.0;0.0
805,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1584.npy,{2|3|3|3|3},{3|4|6|4|5},1584,0,0,0.6;0.2;0.2
806,personal,1830001,5.0,/z/lancelcy/R21/mfbs/1585.npy,{6|3|5|6|6|6|5|5|5},{6|6|6|6|7|7|7|6|7},1585,2,1,0.0;0.0;1.0
807,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1586.npy,{4|3|4|4|4|5},{5|3|4|6|5|4},1586,0,0,0.5;0.3333333333333333;0.16666666666666666
808,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1587.npy,{3|4|4|6|4|5|4|3},{4|4|4|5|5|5|4|4},1587,0,0,0.625;0.375;0.0
809,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1588.npy,{4|3|3|4|4|5|5|4|4},{4|5|4|4|5|4|5|5|4},1588,0,0,0.5555555555555556;0.4444444444444444;0.0
810,personal,1830001,5.0,/z/lancelcy/R21/mfbs/1592.npy,{7|4|7|7|8|7},{6|4|4|4|5|7},1592,0,2,0.5;0.16666666666666666;0.3333333333333333
811,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1593.npy,{4|5|6|5|5},{7|5|6|6|7},1593,2,1,0.0;0.2;0.8
812,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1594.npy,{4|6|7|6|9},{6|6|6|7|8},1594,2,2,0.0;0.0;1.0
813,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1595.npy,{6|4|6|5|4|6|6|6|2|2|5|3},{5|5|4|4|4|3|4|3|5|5|5|4},1595,0,0,0.5833333333333334;0.4166666666666667;0.0
814,personal,1830001,13.0,/z/lancelcy/R21/mfbs/1596.npy,{4|5|6|5|5},{5|5|5|5|6},1596,1,1,0.0;0.8;0.2
815,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1598.npy,{4|5|6|5|5},{5|5|4|4|4},1598,0,1,0.6;0.4;0.0
816,assessment,2280001,4.0,/z/lancelcy/R21/mfbs/1619.npy,{5|4|5|5|4},{5|4|5|5|6},1619,1,1,0.2;0.6;0.2
817,assessment,2280001,2.0,/z/lancelcy/R21/mfbs/1622.npy,{5|5|4|4|5},{4|4|4|4|3},1622,0,1,1.0;0.0;0.0
818,assessment,2280001,2.0,/z/lancelcy/R21/mfbs/1623.npy,{5|5|6|5|6},{4|5|5|5|7},1623,1,1,0.2;0.6;0.2
819,assessment,2280001,3.0,/z/lancelcy/R21/mfbs/1624.npy,{5|4|4|4|3},{5|5|5|5|3},1624,1,0,0.2;0.8;0.0
820,assessment,2280001,5.0,/z/lancelcy/R21/mfbs/1625.npy,{4|4|4|4|5},{5|3|5|4|5},1625,1,0,0.4;0.6;0.0
821,assessment,2280001,8.0,/z/lancelcy/R21/mfbs/1626.npy,{5|6|6|5|5},{7|6|7|6|7},1626,2,1,0.0;0.0;1.0
822,assessment,2280001,8.0,/z/lancelcy/R21/mfbs/1627.npy,{5|3|3|3|1},{5|4|3|4|1},1627,0,0,0.8;0.2;0.0
823,assessment,2280001,4.0,/z/lancelcy/R21/mfbs/1632.npy,{5|5|5|5|6},{7|5|6|6|6},1632,2,1,0.0;0.2;0.8
824,assessment,2280001,6.0,/z/lancelcy/R21/mfbs/1633.npy,{6|6|7|6|7},{7|6|7|7|8},1633,2,2,0.0;0.0;1.0
825,assessment,2280001,2.0,/z/lancelcy/R21/mfbs/1634.npy,{5|5|6|5|5},{5|5|5|5|6},1634,1,1,0.0;0.8;0.2
826,assessment,2280001,4.0,/z/lancelcy/R21/mfbs/1635.npy,{5|6|6|5|5},{6|6|6|6|5},1635,2,1,0.0;0.2;0.8
827,assessment,2280001,7.0,/z/lancelcy/R21/mfbs/1636.npy,{5|5|6|5|6},{5|5|5|5|7},1636,1,1,0.0;0.8;0.2
828,assessment,2280001,7.0,/z/lancelcy/R21/mfbs/1637.npy,{5|5|4|5|4},{6|4|5|5|5},1637,1,1,0.2;0.6;0.2
829,assessment,2280001,15.0,/z/lancelcy/R21/mfbs/1638.npy,{5|5|3|4|6},{6|5|5|5|5},1638,1,0,0.0;0.8;0.2
830,assessment,2280001,7.0,/z/lancelcy/R21/mfbs/1639.npy,{4|4|4|4|5},{4|5|5|5|5},1639,1,0,0.2;0.8;0.0
831,assessment,2280001,8.0,/z/lancelcy/R21/mfbs/1641.npy,{6|6|5|5},{6|5|5|7},1641,1,1,0.0;0.5;0.5
832,assessment,2280001,8.0,/z/lancelcy/R21/mfbs/1642.npy,{4},{5},1642,1,0,0.0;1.0;0.0
833,assessment,2280001,5.0,/z/lancelcy/R21/mfbs/1643.npy,{5|5|6|5|7},{5|5|5|7|6},1643,1,1,0.0;0.6;0.4
834,assessment,2280001,5.0,/z/lancelcy/R21/mfbs/1644.npy,{5|6|6|5|7},{6|6|5|5|6},1644,2,2,0.0;0.4;0.6
835,assessment,2280001,2.0,/z/lancelcy/R21/mfbs/1645.npy,{4|5|4|4|1},{4|4|4|5|2},1645,0,0,0.8;0.2;0.0
836,assessment,2280001,2.0,/z/lancelcy/R21/mfbs/1647.npy,{4|3|4|2|1},{4|3|4|3|3},1647,0,0,1.0;0.0;0.0
837,assessment,2280001,2.0,/z/lancelcy/R21/mfbs/1648.npy,{5|5|3|5|4},{6|5|5|5|5},1648,1,1,0.0;0.8;0.2
838,assessment,2280001,6.0,/z/lancelcy/R21/mfbs/1649.npy,{5|4|4|4|5},{5|4|5|4|4},1649,0,0,0.6;0.4;0.0
839,assessment,2280001,3.0,/z/lancelcy/R21/mfbs/1650.npy,{5|4|3|5|2},{5|3|5|5|4},1650,1,0,0.4;0.6;0.0
840,assessment,2280001,6.0,/z/lancelcy/R21/mfbs/1651.npy,{4|4|5|4|3},{5|4|5|4|5},1651,1,0,0.4;0.6;0.0
841,assessment,2280001,2.0,/z/lancelcy/R21/mfbs/1654.npy,{5|5|6|5|5},{6|5|5|5|6},1654,1,1,0.0;0.6;0.4
842,assessment,2280001,6.0,/z/lancelcy/R21/mfbs/1655.npy,{4|4|4|4|2},{3|3|5|5|4},1655,0,0,0.6;0.4;0.0
843,assessment,2280001,9.0,/z/lancelcy/R21/mfbs/1657.npy,{4|4|6|5|5},{4|3|5|5|4},1657,0,0,0.6;0.4;0.0
844,assessment,2280001,2.0,/z/lancelcy/R21/mfbs/1658.npy,{5|5|5|4|2},{5|5|4|4|2},1658,0,1,0.6;0.4;0.0
845,assessment,2280001,2.0,/z/lancelcy/R21/mfbs/1659.npy,{5|5|4|5|5},{4|4|5|5|5},1659,1,1,0.4;0.6;0.0
846,assessment,2280001,3.0,/z/lancelcy/R21/mfbs/1662.npy,{5|4|4|4|4},{5|4|4|4|3},1662,0,0,0.8;0.2;0.0
847,assessment,2280001,3.0,/z/lancelcy/R21/mfbs/1665.npy,{5|3|4|5|4},{5|4|5|5|5},1665,1,0,0.2;0.8;0.0
848,assessment,2280001,6.0,/z/lancelcy/R21/mfbs/1668.npy,{4|5|6|3|2},{4|5|4|4|3},1668,0,0,0.8;0.2;0.0
849,assessment,2280001,3.0,/z/lancelcy/R21/mfbs/1669.npy,{6|5|5|5|3},{7|6|6|6|6},1669,2,1,0.0;0.0;1.0
850,assessment,2280001,6.0,/z/lancelcy/R21/mfbs/1670.npy,{4|5|4|5|7},{5|5|5|5|5},1670,1,0,0.0;1.0;0.0
851,assessment,2280001,3.0,/z/lancelcy/R21/mfbs/1671.npy,{5|5|6|6|5},{5|5|5|5|6},1671,1,1,0.0;0.8;0.2
852,assessment,2280001,4.0,/z/lancelcy/R21/mfbs/1672.npy,{5|6|6|5|7},{6|5|5|4|8},1672,1,2,0.2;0.4;0.4
853,assessment,2280001,4.0,/z/lancelcy/R21/mfbs/1673.npy,{5|5|6|6|5},{4|6|4|4|5},1673,0,1,0.6;0.2;0.2
854,assessment,2280001,4.0,/z/lancelcy/R21/mfbs/1675.npy,{5|6|7|6|6},{6|6|5|5|6},1675,2,2,0.0;0.4;0.6
855,assessment,2280001,13.0,/z/lancelcy/R21/mfbs/1676.npy,{6|5|6|6|3},{5|5|6|5|6},1676,1,2,0.0;0.6;0.4
856,assessment,2280001,4.0,/z/lancelcy/R21/mfbs/1677.npy,{5|5|6|4|6},{6|5|5|5|5},1677,1,1,0.0;0.8;0.2
857,assessment,2280001,6.0,/z/lancelcy/R21/mfbs/1679.npy,{4|5|5|4|3},{5|5|5|4|4},1679,1,0,0.4;0.6;0.0
858,assessment,2280001,3.0,/z/lancelcy/R21/mfbs/1680.npy,{5|5|6|5|5},{5|4|5|5|4},1680,1,1,0.4;0.6;0.0
859,assessment,2280001,2.0,/z/lancelcy/R21/mfbs/1681.npy,{5|5|6|6|5},{7|6|7|7|7},1681,2,1,0.0;0.0;1.0
860,assessment,2280001,2.0,/z/lancelcy/R21/mfbs/1682.npy,{5|5|6|5|6},{6|6|5|6|8},1682,2,1,0.0;0.2;0.8
861,assessment,2280001,4.0,/z/lancelcy/R21/mfbs/1683.npy,{5|6|6|7|6},{7|6|6|6|7},1683,2,2,0.0;0.0;1.0
862,assessment,2280001,2.0,/z/lancelcy/R21/mfbs/1684.npy,{5|6|6|6|6},{5|6|6|5|7},1684,2,2,0.0;0.4;0.6
863,assessment,2280001,2.0,/z/lancelcy/R21/mfbs/1686.npy,{5|4|5|5|4},{5|4|4|5|5},1686,1,1,0.4;0.6;0.0
864,assessment,2280001,6.0,/z/lancelcy/R21/mfbs/1688.npy,{6|4|4|4|5},{5|5|5|4|5},1688,1,0,0.2;0.8;0.0
865,assessment,2280001,7.0,/z/lancelcy/R21/mfbs/1691.npy,{5|5|4|4|6},{5|4|5|3|5},1691,1,0,0.4;0.6;0.0
866,assessment,2280001,10.0,/z/lancelcy/R21/mfbs/1692.npy,{4|4|6|3|4},{3|4|5|1|2},1692,0,0,0.8;0.2;0.0
867,assessment,2280001,6.0,/z/lancelcy/R21/mfbs/1693.npy,{5|4|4|4|3},{4|4|4|4|4},1693,0,0,1.0;0.0;0.0
868,assessment,2280001,5.0,/z/lancelcy/R21/mfbs/1694.npy,{5|6|6|6|7},{7|6|5|4|6},1694,2,2,0.2;0.2;0.6
869,assessment,2280001,5.0,/z/lancelcy/R21/mfbs/1695.npy,{6|6|7|5|6},{7|5|6|6|7},1695,2,2,0.0;0.2;0.8
870,assessment,2280001,2.0,/z/lancelcy/R21/mfbs/1696.npy,{6|5|6|6|6},{7|6|6|7|8},1696,2,2,0.0;0.0;1.0
871,assessment,2280001,3.0,/z/lancelcy/R21/mfbs/1697.npy,{5|5|4|4|4},{6|5|5|5|2},1697,1,0,0.2;0.6;0.2
872,assessment,2280001,5.0,/z/lancelcy/R21/mfbs/1698.npy,{5|4|4|6|5},{4|4|4|4|3},1698,0,0,1.0;0.0;0.0
873,assessment,2280001,2.0,/z/lancelcy/R21/mfbs/1699.npy,{5|6|6|5|6},{5|5|5|5|5},1699,1,2,0.0;1.0;0.0
874,assessment,2280001,2.0,/z/lancelcy/R21/mfbs/1700.npy,{5|5|6|5|5},{5|5|5|5|5},1700,1,1,0.0;1.0;0.0
875,assessment,2280001,5.0,/z/lancelcy/R21/mfbs/1703.npy,{5|5|7|5|6},{5|5|6|5|7},1703,1,1,0.0;0.6;0.4
876,assessment,2280001,4.0,/z/lancelcy/R21/mfbs/1704.npy,{5|5|5|4|5},{5|4|5|5|5},1704,1,1,0.2;0.8;0.0
877,assessment,2280001,4.0,/z/lancelcy/R21/mfbs/1706.npy,{5|5|6|5|6},{5|5|5|6|7},1706,1,1,0.0;0.6;0.4
878,assessment,2280001,5.0,/z/lancelcy/R21/mfbs/1707.npy,{4|4|6|5|5},{4|4|5|6|6},1707,0,0,0.4;0.2;0.4
879,assessment,2280001,6.0,/z/lancelcy/R21/mfbs/1709.npy,{5|4|4|4|5},{5|4|4|5|3},1709,0,0,0.6;0.4;0.0
880,assessment,2280001,13.0,/z/lancelcy/R21/mfbs/1710.npy,{5|4|6|3|3},{5|4|4|3|5},1710,0,0,0.6;0.4;0.0
