,features
11471,/z/lancelcy/PRIORI_Emotion/pad_mfbs/565442.npy
11472,/z/lancelcy/PRIORI_Emotion/pad_mfbs/565548.npy
11473,/z/lancelcy/PRIORI_Emotion/pad_mfbs/565580.npy
11474,/z/lancelcy/PRIORI_Emotion/pad_mfbs/565634.npy
11475,/z/lancelcy/PRIORI_Emotion/pad_mfbs/565709.npy
11476,/z/lancelcy/PRIORI_Emotion/pad_mfbs/565798.npy
11477,/z/lancelcy/PRIORI_Emotion/pad_mfbs/565876.npy
11478,/z/lancelcy/PRIORI_Emotion/pad_mfbs/565881.npy
11479,/z/lancelcy/PRIORI_Emotion/pad_mfbs/565912.npy
11480,/z/lancelcy/PRIORI_Emotion/pad_mfbs/566023.npy
11481,/z/lancelcy/PRIORI_Emotion/pad_mfbs/566090.npy
11482,/z/lancelcy/PRIORI_Emotion/pad_mfbs/566339.npy
11483,/z/lancelcy/PRIORI_Emotion/pad_mfbs/566452.npy
11484,/z/lancelcy/PRIORI_Emotion/pad_mfbs/566588.npy
11485,/z/lancelcy/PRIORI_Emotion/pad_mfbs/566680.npy
11486,/z/lancelcy/PRIORI_Emotion/pad_mfbs/566914.npy
11487,/z/lancelcy/PRIORI_Emotion/pad_mfbs/566925.npy
11488,/z/lancelcy/PRIORI_Emotion/pad_mfbs/567108.npy
11489,/z/lancelcy/PRIORI_Emotion/pad_mfbs/567315.npy
11490,/z/lancelcy/PRIORI_Emotion/pad_mfbs/567362.npy
11491,/z/lancelcy/PRIORI_Emotion/pad_mfbs/567486.npy
11492,/z/lancelcy/PRIORI_Emotion/pad_mfbs/567530.npy
11493,/z/lancelcy/PRIORI_Emotion/pad_mfbs/567725.npy
11494,/z/lancelcy/PRIORI_Emotion/pad_mfbs/567918.npy
11495,/z/lancelcy/PRIORI_Emotion/pad_mfbs/567977.npy
11496,/z/lancelcy/PRIORI_Emotion/pad_mfbs/568030.npy
11497,/z/lancelcy/PRIORI_Emotion/pad_mfbs/568091.npy
11498,/z/lancelcy/PRIORI_Emotion/pad_mfbs/568286.npy
11499,/z/lancelcy/PRIORI_Emotion/pad_mfbs/568415.npy
11500,/z/lancelcy/PRIORI_Emotion/pad_mfbs/568764.npy
11501,/z/lancelcy/PRIORI_Emotion/pad_mfbs/568775.npy
11502,/z/lancelcy/PRIORI_Emotion/pad_mfbs/569075.npy
11503,/z/lancelcy/PRIORI_Emotion/pad_mfbs/569098.npy
11504,/z/lancelcy/PRIORI_Emotion/pad_mfbs/569124.npy
11505,/z/lancelcy/PRIORI_Emotion/pad_mfbs/569166.npy
11506,/z/lancelcy/PRIORI_Emotion/pad_mfbs/569195.npy
11507,/z/lancelcy/PRIORI_Emotion/pad_mfbs/569200.npy
11508,/z/lancelcy/PRIORI_Emotion/pad_mfbs/569286.npy
11509,/z/lancelcy/PRIORI_Emotion/pad_mfbs/569347.npy
11510,/z/lancelcy/PRIORI_Emotion/pad_mfbs/569348.npy
11511,/z/lancelcy/PRIORI_Emotion/pad_mfbs/569438.npy
11512,/z/lancelcy/PRIORI_Emotion/pad_mfbs/569628.npy
11513,/z/lancelcy/PRIORI_Emotion/pad_mfbs/569725.npy
11514,/z/lancelcy/PRIORI_Emotion/pad_mfbs/570108.npy
11515,/z/lancelcy/PRIORI_Emotion/pad_mfbs/570117.npy
11516,/z/lancelcy/PRIORI_Emotion/pad_mfbs/570150.npy
11517,/z/lancelcy/PRIORI_Emotion/pad_mfbs/570252.npy
11518,/z/lancelcy/PRIORI_Emotion/pad_mfbs/570304.npy
11519,/z/lancelcy/PRIORI_Emotion/pad_mfbs/570318.npy
11520,/z/lancelcy/PRIORI_Emotion/pad_mfbs/570352.npy
11521,/z/lancelcy/PRIORI_Emotion/pad_mfbs/570366.npy
11522,/z/lancelcy/PRIORI_Emotion/pad_mfbs/570395.npy
11523,/z/lancelcy/PRIORI_Emotion/pad_mfbs/570608.npy
11524,/z/lancelcy/PRIORI_Emotion/pad_mfbs/570720.npy
11525,/z/lancelcy/PRIORI_Emotion/pad_mfbs/570796.npy
11526,/z/lancelcy/PRIORI_Emotion/pad_mfbs/570879.npy
11527,/z/lancelcy/PRIORI_Emotion/pad_mfbs/571078.npy
11528,/z/lancelcy/PRIORI_Emotion/pad_mfbs/571125.npy
11529,/z/lancelcy/PRIORI_Emotion/pad_mfbs/571157.npy
11530,/z/lancelcy/PRIORI_Emotion/pad_mfbs/571244.npy
11531,/z/lancelcy/PRIORI_Emotion/pad_mfbs/571291.npy
11532,/z/lancelcy/PRIORI_Emotion/pad_mfbs/571420.npy
11533,/z/lancelcy/PRIORI_Emotion/pad_mfbs/571767.npy
11534,/z/lancelcy/PRIORI_Emotion/pad_mfbs/571776.npy
11535,/z/lancelcy/PRIORI_Emotion/pad_mfbs/571888.npy
11536,/z/lancelcy/PRIORI_Emotion/pad_mfbs/572099.npy
11537,/z/lancelcy/PRIORI_Emotion/pad_mfbs/572254.npy
11538,/z/lancelcy/PRIORI_Emotion/pad_mfbs/572272.npy
11539,/z/lancelcy/PRIORI_Emotion/pad_mfbs/572303.npy
11540,/z/lancelcy/PRIORI_Emotion/pad_mfbs/572329.npy
11541,/z/lancelcy/PRIORI_Emotion/pad_mfbs/572584.npy
11542,/z/lancelcy/PRIORI_Emotion/pad_mfbs/572922.npy
11543,/z/lancelcy/PRIORI_Emotion/pad_mfbs/573091.npy
11544,/z/lancelcy/PRIORI_Emotion/pad_mfbs/573130.npy
11545,/z/lancelcy/PRIORI_Emotion/pad_mfbs/573194.npy
11546,/z/lancelcy/PRIORI_Emotion/pad_mfbs/573255.npy
11547,/z/lancelcy/PRIORI_Emotion/pad_mfbs/573267.npy
11548,/z/lancelcy/PRIORI_Emotion/pad_mfbs/573310.npy
11549,/z/lancelcy/PRIORI_Emotion/pad_mfbs/573387.npy
11550,/z/lancelcy/PRIORI_Emotion/pad_mfbs/573478.npy
11551,/z/lancelcy/PRIORI_Emotion/pad_mfbs/573552.npy
11552,/z/lancelcy/PRIORI_Emotion/pad_mfbs/573662.npy
11553,/z/lancelcy/PRIORI_Emotion/pad_mfbs/573818.npy
11554,/z/lancelcy/PRIORI_Emotion/pad_mfbs/573826.npy
11555,/z/lancelcy/PRIORI_Emotion/pad_mfbs/573896.npy
11556,/z/lancelcy/PRIORI_Emotion/pad_mfbs/573942.npy
11557,/z/lancelcy/PRIORI_Emotion/pad_mfbs/573998.npy
11558,/z/lancelcy/PRIORI_Emotion/pad_mfbs/574016.npy
11559,/z/lancelcy/PRIORI_Emotion/pad_mfbs/574039.npy
11560,/z/lancelcy/PRIORI_Emotion/pad_mfbs/574309.npy
11561,/z/lancelcy/PRIORI_Emotion/pad_mfbs/574320.npy
11562,/z/lancelcy/PRIORI_Emotion/pad_mfbs/574526.npy
11563,/z/lancelcy/PRIORI_Emotion/pad_mfbs/574589.npy
11564,/z/lancelcy/PRIORI_Emotion/pad_mfbs/574863.npy
11565,/z/lancelcy/PRIORI_Emotion/pad_mfbs/574885.npy
11566,/z/lancelcy/PRIORI_Emotion/pad_mfbs/574988.npy
11567,/z/lancelcy/PRIORI_Emotion/pad_mfbs/575065.npy
11568,/z/lancelcy/PRIORI_Emotion/pad_mfbs/575226.npy
11569,/z/lancelcy/PRIORI_Emotion/pad_mfbs/575280.npy
11570,/z/lancelcy/PRIORI_Emotion/pad_mfbs/575305.npy
11571,/z/lancelcy/PRIORI_Emotion/pad_mfbs/575477.npy
11572,/z/lancelcy/PRIORI_Emotion/pad_mfbs/575559.npy
11573,/z/lancelcy/PRIORI_Emotion/pad_mfbs/575579.npy
11574,/z/lancelcy/PRIORI_Emotion/pad_mfbs/575595.npy
11575,/z/lancelcy/PRIORI_Emotion/pad_mfbs/575622.npy
11576,/z/lancelcy/PRIORI_Emotion/pad_mfbs/575678.npy
11577,/z/lancelcy/PRIORI_Emotion/pad_mfbs/575708.npy
11578,/z/lancelcy/PRIORI_Emotion/pad_mfbs/575726.npy
11579,/z/lancelcy/PRIORI_Emotion/pad_mfbs/575783.npy
11580,/z/lancelcy/PRIORI_Emotion/pad_mfbs/575802.npy
11581,/z/lancelcy/PRIORI_Emotion/pad_mfbs/575807.npy
11582,/z/lancelcy/PRIORI_Emotion/pad_mfbs/576038.npy
11583,/z/lancelcy/PRIORI_Emotion/pad_mfbs/576196.npy
11584,/z/lancelcy/PRIORI_Emotion/pad_mfbs/576313.npy
11585,/z/lancelcy/PRIORI_Emotion/pad_mfbs/576388.npy
11586,/z/lancelcy/PRIORI_Emotion/pad_mfbs/576398.npy
11587,/z/lancelcy/PRIORI_Emotion/pad_mfbs/576601.npy
11588,/z/lancelcy/PRIORI_Emotion/pad_mfbs/576794.npy
11589,/z/lancelcy/PRIORI_Emotion/pad_mfbs/576797.npy
11590,/z/lancelcy/PRIORI_Emotion/pad_mfbs/576966.npy
11591,/z/lancelcy/PRIORI_Emotion/pad_mfbs/576989.npy
11592,/z/lancelcy/PRIORI_Emotion/pad_mfbs/577074.npy
11593,/z/lancelcy/PRIORI_Emotion/pad_mfbs/577112.npy
11594,/z/lancelcy/PRIORI_Emotion/pad_mfbs/577152.npy
11595,/z/lancelcy/PRIORI_Emotion/pad_mfbs/577215.npy
11596,/z/lancelcy/PRIORI_Emotion/pad_mfbs/577233.npy
11597,/z/lancelcy/PRIORI_Emotion/pad_mfbs/577295.npy
11598,/z/lancelcy/PRIORI_Emotion/pad_mfbs/577296.npy
11599,/z/lancelcy/PRIORI_Emotion/pad_mfbs/577370.npy
11600,/z/lancelcy/PRIORI_Emotion/pad_mfbs/577375.npy
11601,/z/lancelcy/PRIORI_Emotion/pad_mfbs/577405.npy
11602,/z/lancelcy/PRIORI_Emotion/pad_mfbs/577424.npy
11603,/z/lancelcy/PRIORI_Emotion/pad_mfbs/577442.npy
11604,/z/lancelcy/PRIORI_Emotion/pad_mfbs/577490.npy
11605,/z/lancelcy/PRIORI_Emotion/pad_mfbs/577798.npy
11606,/z/lancelcy/PRIORI_Emotion/pad_mfbs/577858.npy
11607,/z/lancelcy/PRIORI_Emotion/pad_mfbs/577990.npy
11608,/z/lancelcy/PRIORI_Emotion/pad_mfbs/577998.npy
11609,/z/lancelcy/PRIORI_Emotion/pad_mfbs/578042.npy
11610,/z/lancelcy/PRIORI_Emotion/pad_mfbs/578057.npy
11611,/z/lancelcy/PRIORI_Emotion/pad_mfbs/578132.npy
11612,/z/lancelcy/PRIORI_Emotion/pad_mfbs/578142.npy
11613,/z/lancelcy/PRIORI_Emotion/pad_mfbs/578145.npy
11614,/z/lancelcy/PRIORI_Emotion/pad_mfbs/578151.npy
11615,/z/lancelcy/PRIORI_Emotion/pad_mfbs/578238.npy
11616,/z/lancelcy/PRIORI_Emotion/pad_mfbs/578252.npy
11617,/z/lancelcy/PRIORI_Emotion/pad_mfbs/578337.npy
11618,/z/lancelcy/PRIORI_Emotion/pad_mfbs/578430.npy
11619,/z/lancelcy/PRIORI_Emotion/pad_mfbs/578463.npy
11620,/z/lancelcy/PRIORI_Emotion/pad_mfbs/578565.npy
11621,/z/lancelcy/PRIORI_Emotion/pad_mfbs/578582.npy
11622,/z/lancelcy/PRIORI_Emotion/pad_mfbs/578629.npy
11623,/z/lancelcy/PRIORI_Emotion/pad_mfbs/578713.npy
11624,/z/lancelcy/PRIORI_Emotion/pad_mfbs/578859.npy
11625,/z/lancelcy/PRIORI_Emotion/pad_mfbs/578974.npy
11626,/z/lancelcy/PRIORI_Emotion/pad_mfbs/579186.npy
11627,/z/lancelcy/PRIORI_Emotion/pad_mfbs/579295.npy
11628,/z/lancelcy/PRIORI_Emotion/pad_mfbs/579297.npy
11629,/z/lancelcy/PRIORI_Emotion/pad_mfbs/579301.npy
11630,/z/lancelcy/PRIORI_Emotion/pad_mfbs/579585.npy
11631,/z/lancelcy/PRIORI_Emotion/pad_mfbs/579698.npy
11632,/z/lancelcy/PRIORI_Emotion/pad_mfbs/579710.npy
11633,/z/lancelcy/PRIORI_Emotion/pad_mfbs/579747.npy
11634,/z/lancelcy/PRIORI_Emotion/pad_mfbs/579807.npy
11635,/z/lancelcy/PRIORI_Emotion/pad_mfbs/579845.npy
11636,/z/lancelcy/PRIORI_Emotion/pad_mfbs/579914.npy
11637,/z/lancelcy/PRIORI_Emotion/pad_mfbs/579944.npy
11638,/z/lancelcy/PRIORI_Emotion/pad_mfbs/579990.npy
11639,/z/lancelcy/PRIORI_Emotion/pad_mfbs/580113.npy
11640,/z/lancelcy/PRIORI_Emotion/pad_mfbs/580167.npy
11641,/z/lancelcy/PRIORI_Emotion/pad_mfbs/580175.npy
11642,/z/lancelcy/PRIORI_Emotion/pad_mfbs/580183.npy
11643,/z/lancelcy/PRIORI_Emotion/pad_mfbs/580419.npy
11644,/z/lancelcy/PRIORI_Emotion/pad_mfbs/580514.npy
11645,/z/lancelcy/PRIORI_Emotion/pad_mfbs/580562.npy
11646,/z/lancelcy/PRIORI_Emotion/pad_mfbs/580646.npy
11647,/z/lancelcy/PRIORI_Emotion/pad_mfbs/580817.npy
11648,/z/lancelcy/PRIORI_Emotion/pad_mfbs/581154.npy
11649,/z/lancelcy/PRIORI_Emotion/pad_mfbs/581181.npy
11650,/z/lancelcy/PRIORI_Emotion/pad_mfbs/581266.npy
11651,/z/lancelcy/PRIORI_Emotion/pad_mfbs/581387.npy
11652,/z/lancelcy/PRIORI_Emotion/pad_mfbs/581465.npy
11653,/z/lancelcy/PRIORI_Emotion/pad_mfbs/581476.npy
11654,/z/lancelcy/PRIORI_Emotion/pad_mfbs/581606.npy
11655,/z/lancelcy/PRIORI_Emotion/pad_mfbs/581638.npy
11656,/z/lancelcy/PRIORI_Emotion/pad_mfbs/581825.npy
11657,/z/lancelcy/PRIORI_Emotion/pad_mfbs/581839.npy
11658,/z/lancelcy/PRIORI_Emotion/pad_mfbs/581964.npy
11659,/z/lancelcy/PRIORI_Emotion/pad_mfbs/581968.npy
11660,/z/lancelcy/PRIORI_Emotion/pad_mfbs/582095.npy
11661,/z/lancelcy/PRIORI_Emotion/pad_mfbs/582101.npy
11662,/z/lancelcy/PRIORI_Emotion/pad_mfbs/582147.npy
11663,/z/lancelcy/PRIORI_Emotion/pad_mfbs/582171.npy
11664,/z/lancelcy/PRIORI_Emotion/pad_mfbs/582205.npy
11665,/z/lancelcy/PRIORI_Emotion/pad_mfbs/582287.npy
11666,/z/lancelcy/PRIORI_Emotion/pad_mfbs/582299.npy
11667,/z/lancelcy/PRIORI_Emotion/pad_mfbs/582489.npy
11668,/z/lancelcy/PRIORI_Emotion/pad_mfbs/582506.npy
11669,/z/lancelcy/PRIORI_Emotion/pad_mfbs/582579.npy
11670,/z/lancelcy/PRIORI_Emotion/pad_mfbs/582609.npy
11671,/z/lancelcy/PRIORI_Emotion/pad_mfbs/582819.npy
11672,/z/lancelcy/PRIORI_Emotion/pad_mfbs/582826.npy
11673,/z/lancelcy/PRIORI_Emotion/pad_mfbs/582868.npy
11674,/z/lancelcy/PRIORI_Emotion/pad_mfbs/582968.npy
11675,/z/lancelcy/PRIORI_Emotion/pad_mfbs/583025.npy
11676,/z/lancelcy/PRIORI_Emotion/pad_mfbs/583103.npy
11677,/z/lancelcy/PRIORI_Emotion/pad_mfbs/583130.npy
11678,/z/lancelcy/PRIORI_Emotion/pad_mfbs/583140.npy
11679,/z/lancelcy/PRIORI_Emotion/pad_mfbs/583164.npy
11680,/z/lancelcy/PRIORI_Emotion/pad_mfbs/583202.npy
